,Unnamed: 0,OBO Ontology ID,Markers
205,4,[dendritic cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000451),HDAC9
206,4,[dendritic cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000451),SLC9A9
207,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),LINC01099
208,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),SCN2A
209,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),DCDC2
210,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),PDE4D
211,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),TOX3
212,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),COBLL1
213,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),PIK3C2G
214,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),TEX41
215,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),SLC14A2
216,5,[kidney connecting tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000768),CADPS2
217,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),GALNT17
218,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),RHCG
219,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),ATP6V1C2
220,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),ATP6V0D2
221,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),CLNK
222,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),KIT
223,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),PDE1C
224,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),PACRG
225,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),PTGER3
226,6,[renal alpha-intercalated cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0005011),SLC26A7
227,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),PWRN1
228,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),GATA3
229,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),AQP2
230,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),PDE4D
231,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),KSR2
232,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),PIK3C2G
233,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),GRIP1
234,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),ABTB2
235,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),MECOM
236,7,[kidney collecting duct principal cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001431),LINC01482
237,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),GP2
238,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),HS6ST2
239,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),CASR
240,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),ESRRB
241,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),RP1
242,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),LINC01606
243,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),SLC12A1
244,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),CCDC148
245,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),UMOD
246,8,[kidney loop of Henle cortical thick ascending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/1001109),CACNA2D3
247,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),LDB3
248,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),MCAM
249,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),NTRK3
250,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),KCNAB1
251,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),MYH11
252,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),CARMN
253,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),PDZRN4
254,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),LMOD1
255,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),ACTA2
256,9,[vascular associated smooth muscle cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000359),ADGRL3
257,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),DLEU2
258,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),FOXN3
259,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),HDAC9
260,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),RUNX1
261,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),LDLRAD4
262,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),RBPJ
263,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),CELF2
264,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),FMN1
265,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),CHST11
266,10,[mononuclear phagocyte](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000113),PRKCB
267,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),PAX8
268,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),ALDH1A2
269,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),FOXP2
270,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),BICC1
271,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),MYO9A
272,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),LINC01320
273,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),UGT2B7
274,11,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),PKHD1
275,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),BICC1
276,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),LINC01320
277,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),GALNT14
278,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),ADAMTS9-AS1
279,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),MYO9A
280,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),UNC5D
281,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),ITGB8
282,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),PKHD1
283,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),STOX2
284,12,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),OXR1
285,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),DSCAML1
286,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),ARHGAP29
287,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),MAGI2
288,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),FOXP2
289,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),BICC1
290,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),PAX8
291,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),PTPN14
292,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),MYO9A
293,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),COL4A3
294,13,[kidney loop of Henle thin descending limb epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001111),NEBL
295,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PALMD
296,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),ADGRL4
297,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),ADAMTS6
298,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),EFNB2
299,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),CDH13
300,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),SYN3
301,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PTPRB
302,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),PLPP1
303,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),RUNX1T1
304,14,[vasa recta descending limb cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001285),TIMP3
305,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),LINC01055
306,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),SLC12A3
307,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TRPM6
308,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),CACNA1D
309,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),TMEM52B
310,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),ARHGAP6
311,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),LINC01762
312,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),FGF13
313,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),EGF
314,15,[kidney distal convoluted tubule epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000849),ESRRG
315,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ADAMTS12
316,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ABCA6
317,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),FBLN5
318,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CDH11
319,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CCBE1
320,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),SVEP1
321,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),NID1
322,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),C7
323,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),CLMP
324,16,[fibroblast](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_0000057),ATRNL1
325,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),HECW2
326,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),BTNL9
327,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),FLT1
328,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),EMCN
329,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PLAT
330,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PLPP3
331,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),SMAD6
332,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),TEK
333,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),SYNE1
334,17,[glomerular capillary endothelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1001005),PTPRB
335,18,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),LINC01924
336,18,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),ANK3
337,18,[kidney inner medulla collecting duct epithelial cell](http://www.ontobee.org/ontology/CL?iri=http://purl.obolibrary.org/obo/CL_1000547),CAPN8
